pruned_True,pruned_False
0.07179743013999981,0.1500826637599991
0.04629658151999983,0.12257478880000065
0.05186400565999985,0.14725986578000033
0.06844419064000014,0.18013754052000167
0.05921461256000015,0.20149278530000117
0.04091329971999997,0.15890138239999999
0.03799494985999985,0.19060279321999957
0.03812004914000042,0.1410584536199991
0.054020519279999915,0.14713197011999823
0.05974062012000033,0.11865418733999888
